,created_at,text
316,Sat Dec 05 19:19:15 +0000 2015,"RT @iam_K_A: Food Can Be collect (MORNING,Afternoon &amp; Night) Details here
Kindly share maximum
#ChennaiFloods
#ChennaiRainsHelp https://t.c…"
317,Sat Dec 05 19:19:19 +0000 2015,"RT @IA_Presstitutes: I am going 2 do this.Will you please make this a trend &amp; support #ChennaiFloods

@PramodTater @sengupta1333 @pm4modi h…"
318,Sat Dec 05 19:19:21 +0000 2015,Help for #ChennaiFloods https://t.co/qWaFreAA5Z
319,Sat Dec 05 19:19:21 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
320,Sat Dec 05 19:19:23 +0000 2015,RT @Onelyf_: Shame on u Amma #chennairains #chennaifloods https://t.co/2tJMHl1sLH
321,Sat Dec 05 19:19:25 +0000 2015,RT @Letz_Change: Shailesh Kumar just spread love by donating ₹ 100 to BHUMI's #disasterrelief #chennaifloods programme - https://t.co/uLBsR…
322,Sat Dec 05 19:19:29 +0000 2015,இன்றய தமிழ் ஊடகத்திற்க்கும் நேற்றய ஆங்கிள ஊடகத்திற்கும் பெரிய வித்யாசம் இல்லை. கடலூர் மாவட்டம் தத்தளிக்கிறது #CuddaloreRains #ChennaiFloods
323,Sat Dec 05 19:19:30 +0000 2015,"RT @priyashmita: The number of selfless volunteers who have helped during this #ChennaiFloods is amazing
Both online and offline"
324,Sat Dec 05 19:19:31 +0000 2015,"RT @ggiittiikkaa: While everyone is donating food, drinking water, blankets, mosquito coils, Amma's goons are coming with Amma stickers. Sh…"
325,Sat Dec 05 19:19:33 +0000 2015,"RT @AmritanshuGupta: Murali 1 crores,@msdhoni 75 lks,@ImRaina 50 lks fr #ChennaiFloods,but tolerant star @aamir_khan not even Footi kaudi h…"
326,Sat Dec 05 19:19:34 +0000 2015,RT @AshramOrg: Members distributed milk in Metupalyam village. Arranging dinner for them. #ChennaiFloods #ChennaiRainsHelp https://t.co/SAD…
327,Sat Dec 05 19:19:37 +0000 2015,"RT @iamRajcitizen: @tn_ajith you guys done a
 great job. Hats off @Nelson_Ji #ChennaiRainsHelp #ChennaiFloods https://t.co/9TVh649Wk4"
328,Sat Dec 05 19:19:37 +0000 2015,RT @ashoklalla: The nameless folks who went about silently doing good during the #ChennaiFloods deserve the loudest applause and deepest gr…
329,Sat Dec 05 19:19:38 +0000 2015,RT @RuchiKom: RSS always worked4the society&amp;helped every people like it is doing in  #ChennaiFloods by taking part in rescue opns. https://…
330,Sat Dec 05 19:19:39 +0000 2015,RT @insan_divya: At this hour of tragedy St @Gurmeetramrahim ji is taking care of al #ChennaiFloods victims by providing physical &amp;Mental r…
331,Sat Dec 05 19:19:43 +0000 2015,"RT @TimesNow: Singapore to provide US $75,000 assistance to flood-hit Chennai #ChennaiRains #ChennaiFloods https://t.co/uyouQNlZJ3"
332,Sat Dec 05 19:19:48 +0000 2015,Rains ease in Chennai after thousands rescued from floods https://t.co/mYNs4WZsfd #chennaifloods
333,Sat Dec 05 19:19:48 +0000 2015,RT @gowthaman_siva: Tamilnadu govt. please take some step to close wineshops in chennai atleast till everything gets back to normal!! #Chen…
334,Sat Dec 05 19:19:49 +0000 2015,"RT @ThalaAjith_FC: #Animal lovers help! #dogs, #cats, cows &amp; other animals rescued in #ChennaiFloods need medicines. #ChennaiRainsHelp http…"
335,Sat Dec 05 19:19:50 +0000 2015,Volunteers busy in preparing food and distributing cloths. #ChennaiFloods #ChennaiRainsHelp https://t.co/h0uqXmY5wm
336,Sat Dec 05 19:19:52 +0000 2015,போறியா வாயில அம்மா ஸ்டிக்கர் ஒட்டவா? #..ChennaiFloods.. Reaction! https://t.co/pvrYPPqDgZ
337,Sat Dec 05 19:19:56 +0000 2015,RT @aliaa08: Strength and power to our army and the people fighting the #ChennaiFloods!!! #prayforchennai
338,Sat Dec 05 19:19:56 +0000 2015,RT @timesofindia: #ChennaiFloods Domestic passenger flights to resume operations from Chennai airport from 6am tomorrow
339,Sat Dec 05 19:19:57 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
340,Sat Dec 05 19:20:00 +0000 2015,RT @thekinshu: South Indian Film stars come forward to help #ChennaiFloods victims while Bollywood proving to be much insensitive! https://…
341,Sat Dec 05 19:20:00 +0000 2015,"RT @karaiyaan: ஈரக் கால்களில் சேத்துப்புண் போன்ற பூஞ்சைத் தொற்று பாதிக்கலாம். Terbinafine tablets, ஹோமியோபதியில் Graphitus தற்காக்கும். #Ch…"
342,Sat Dec 05 19:20:00 +0000 2015,RT @KollywudCinema: #TrainUpdate சென்னை சென்ட்ரலில் இருந்து சிறப்பு ரயில்கள் இயக்கம் Southern Railway #ChennaiFloods #ChennaiRainsHelp http…
343,Sat Dec 05 19:20:06 +0000 2015,RT @IndivarIC: Thanks2 @GhoshAmitav 4this prescientarticle by a @Columbia U #climatechange scholar;#ChennaiFloods're just a preview https:/…
344,Sat Dec 05 19:20:07 +0000 2015,"RT @astitvam: Ramakrishna mission as always on the path of Tyaga n Seva to serve people affected by #ChennaiFloods 
GoodNight https://t.co/…"
345,Sat Dec 05 19:20:07 +0000 2015,"RT @ANI_news: Was shocked. Once I come back to Chennai, I will do whatever I can, to help: Murali Vijay #ChennaiFloods https://t.co/Ooo23d3…"
346,Sat Dec 05 19:20:07 +0000 2015,RT @TimesNow: Bihar CM Nitish Kumar sends Rs 5 crore for Tamil Nadu flood victims #ChennaiFloods #ChennaiRainsHelp #ChennaiRains
347,Sat Dec 05 19:20:08 +0000 2015,Chennai floods: Railways boosts deployment of 'special trains' https://t.co/JqVrkPIxya #chennaifloods
348,Sat Dec 05 19:20:11 +0000 2015,"RT @SandeepWeb: Reminder #8897643. Next will be the last. 

https://t.co/VCAMkpxwib"
349,Sat Dec 05 19:20:11 +0000 2015,This IAS Officer Was Transferred From #Chennai Corporation Because He Warned About #ChennaiFloods! https://t.co/4qLbfej46p via @indiatimes
350,Sat Dec 05 19:20:12 +0000 2015,RT @KpHaridas: #ChennaiFloods hs 4once provd 2all no mattr hw intelligent powrful &amp;affluent humans are Nature is supreme. Time 4 a rethink …
351,Sat Dec 05 19:20:12 +0000 2015,#ChennaiFloods #Cuddalore #ChennaiMicro  https://t.co/sIYNxTo3P2
352,Sat Dec 05 19:20:14 +0000 2015,RT @Greenpeace: The #ChennaiFloods are the worst in a century. Experts say  #climatechange is to blame - so does PM @narendramodi https://t…
353,Sat Dec 05 19:20:16 +0000 2015,RT @DDSuryaJo: Rains Flood Star Houses #ChennaiRains #ChennaiFloods #ChennaiRainsHelp #Suriya https://t.co/rRfmztRRes
354,Sat Dec 05 19:20:22 +0000 2015,RT @nnyapathy: Please let's not do the same mistake and forget our neighbours #ChennaiRains #Cuddalore #ChennaiFloods https://t.co/faitXcLn…
355,Sat Dec 05 19:20:24 +0000 2015,"RT @ishafoundation: Today's outreach in Chennai,Cuddalore &amp; Vilupuram-Total
Amenities 12000 ppl
MedicalCamp 3000+ ppl
Pranam donors &amp; volun…"
356,Sat Dec 05 19:20:25 +0000 2015,"RT @nishaONnisaa: #ChennaiFloods: Egmore Children's Hospital urgently needs blood, all positive A+ B+ O+ &amp; WBC to save 70 infants.Call 9566…"
357,Sat Dec 05 19:20:25 +0000 2015,"Some useful medications to get
#ChennaiFloods  #ChennaiRainsHelp https://t.co/TE6y3WYG5c"
358,Sat Dec 05 19:20:27 +0000 2015,@KotakBankLtd why dont u give cstmrs in chennai extension for bill payments &amp; EMI payments as banks and networks were down #chennaifloods
359,Sat Dec 05 19:20:27 +0000 2015,RT @ishafoundation: Isha Vol  in  #ChennaiFloods relief efforts https://t.co/R4X4ZhUKiM
360,Sat Dec 05 19:20:29 +0000 2015,RT @RamkiXLRI: Dear @narendramodi Ji. Pls ensure your 2000 cr package to TN Govt is genuinely used on the #ChennaiFloods victims. https://t…
361,Sat Dec 05 19:20:29 +0000 2015,RT @ishafoundation: Isha in action: #ChennaiFloods relief efforts https://t.co/sb6uyeIeu4
362,Sat Dec 05 19:20:29 +0000 2015,RT @SriniMama16: France talking about #ChennaiFloods https://t.co/pc9UHXksji
363,Sat Dec 05 19:20:31 +0000 2015,"RT @iam_K_A: Accommodation and Food available for 50 ppl in #Royapettah and #Adyar

Contact📱 
8056266296 

#ChennaiRainsHelp
#ChennaiFloods…"
364,Sat Dec 05 19:20:32 +0000 2015,"RT @TeluguFilmFC: #Cuddaloreflood Free Accondation For Swathi Lodge 

Please RT This 

#ChennaiFloods #ChennaiRainsHelp #Chennai https://t.…"
365,Sat Dec 05 19:20:33 +0000 2015,"RT @Mullainisanthan: Need atleast 10000 food packets for relief efforts at North Madras. Urgent. Contact 8754575678, 9445024084 #ChennaiRai…"
366,Sat Dec 05 19:20:34 +0000 2015,"RT @airnewsalerts: PM announces an ex-gratia of Rs. 2 Lakh each to families of those who lost their lives due to flood in #TamilNadu.

#Che…"
367,Sat Dec 05 19:20:34 +0000 2015,RT @dinakaran: PLEASE SHARE: Be careful while distributing relief. Thugs everywhere. Post from my friend @SoravJain #ChennaiFloods https://…
368,Sat Dec 05 19:20:35 +0000 2015,"RT @htTweets: #ChennaiFloods | Rescue operations in full swing, a few buses back on roads (v @kvlakshman) https://t.co/qzlbp0BWTe https://t…"
369,Sat Dec 05 19:20:37 +0000 2015,RT @DeepikaPFC: Deepika's latest retweet about the Mana Madras Kosam initiative. #ChennaiFloods https://t.co/MhfwBIv3Nr
370,Sat Dec 05 19:20:38 +0000 2015,"RT @raju: A must-read in India, where the story is not quite front and center for many, and also elsewhere. #ChennaiFloods  https://t.co/O5…"
371,Sat Dec 05 19:20:38 +0000 2015,RT @AshramOrg: We have gone to remote area where politician and govt has not approached. #ChennaiFloods #ChennaiRainsHelp https://t.co/FAzp…
372,Sat Dec 05 19:20:38 +0000 2015,RT @6ankitgupta: Please donate on https://t.co/YvZYJRBd9p remember every penny counts!chennai really needs your compassion and support 🙏🏼🙏🏼…
373,Sat Dec 05 19:20:40 +0000 2015,RT @ishafoundation: #ChennaiFloods #ChennaiMicro https://t.co/aICSzz3QuO
374,Sat Dec 05 19:20:41 +0000 2015,"RT @TimesNow: Chennai train services to be restored from midnight: Southern Railway 
#ChennalRains #ChennaiFloods https://t.co/NWrdHFwggR"
375,Sat Dec 05 19:20:42 +0000 2015,RT @ishafoundation: Isha Volunteers across Tamilnad actively collecting &amp; sending amenities for the affected #ChennaiFloods Give a hand! ht…
376,Sat Dec 05 19:20:43 +0000 2015,RT @timesofindia: #ChennaiFloods Airport to be shut till December 8: Air India https://t.co/kMHrQRwbWA https://t.co/1cjF1YIkFe
377,Sat Dec 05 19:20:44 +0000 2015,RT @anilkapur_: Shameless @AIADMKOfficial MPs refuse to speak to citizens trying to reach them during #ChennaiFloods https://t.co/BR5XkCmITV
378,Sat Dec 05 19:20:45 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
379,Sat Dec 05 19:20:45 +0000 2015,Abhijeet tiwari just spread happiness by donating ₹ 500 to BHUMI's #disasterrelief #chennaifloods programme - https://t.co/uLBsRAhjbI
380,Sat Dec 05 19:20:47 +0000 2015,RT @ISapnaMishra: #ChennaiFloods An eye opener fr City Planners too.Thanx 2 @CMofKarnataka fr Sendng Vacant Buses.we all r wth Chennai http…
381,Sat Dec 05 19:20:48 +0000 2015,"Help raise £2,000 to #HelpChennai and #ChennaiFloods relief efforts https://t.co/n8r9Q18ZRi"
382,Sat Dec 05 19:20:50 +0000 2015,RT @sachin_rt: Praying that each of you will overcome these challenging times and bounce back to normalcy #ChennaiFloods
383,Sat Dec 05 19:20:50 +0000 2015,@udaykotak why dont u give cstmrs in chennai extension for bill payments and EMI payments as banks and networks were down #chennaifloods
384,Sat Dec 05 19:20:50 +0000 2015,"RT @sachinsingh1010: #ChennaiFloods #Amma #Jaya photos on relief packets, politics in relief too? @NewsX https://t.co/qAN3uW91hC"
385,Sat Dec 05 19:20:52 +0000 2015,RT @VeebhaFC: So sweet. #HelpChennai #ChennaiFloods  https://t.co/rZbTiqQ9VK
386,Sat Dec 05 19:20:52 +0000 2015,malika just spread warmth by donating ₹ 250 to BHUMI's #chennaifloods #disasterrelief programme - https://t.co/uLBsRAhjbI
387,Sat Dec 05 19:20:53 +0000 2015,"RT @vinaydokania: bravo
@IYC workers helpin out people in flood hit chennai

appreciate thr effors

#ChennaiRainsHelp #ChennaiFloods https:…"
388,Sat Dec 05 19:20:53 +0000 2015,RT @gayathriraguram: Nice to other countries and other states from India helping our #ChennaiFloods  and #cuddalore https://t.co/08dIqDAbZG
389,Sat Dec 05 19:20:53 +0000 2015,"RT @Mullainisanthan: Need atleast 10000 food packets for relief efforts at North Madras. Urgent. Contact 8754575678, 9445024084 #ChennaiRai…"
390,Sat Dec 05 19:20:54 +0000 2015,@RJ_Balaji #cuddalorefloods #cuddalorerain #ChennaiFloods #ChennaiRainsHelp #ChennaiMicro  https://t.co/aQwOu3bHE1
391,Sat Dec 05 19:20:54 +0000 2015,Pathetic mindset. https://t.co/le2rZAHsmx
392,Sat Dec 05 19:20:54 +0000 2015,"RT @iam_K_A: All those who have lost their important official documents 
Pls contact :7667100100 #ChennaiFloods #ChennaiRainsHelp https://t…"
393,Sat Dec 05 19:20:55 +0000 2015,RT @rjaggrawal: ढक्कन देख ले ये वही हिन्दू तालीवानीसेना #RSS है जो निस्वार्थ भाव से #ChennaiFloods में देवदूत बन सहायता कर रही है https://t…
394,Sat Dec 05 19:20:59 +0000 2015,RT @kunaldasgupta: In times of duress do you discover #fairweatherfriends (literally) and #hero s @sagarmsheth good job man #ChennaiFloods
395,Sat Dec 05 19:20:59 +0000 2015,#Imprinting #Jayalalithaa 's face and sticking it in all #relief #materials. Aren't they ashamed of their act?! #ChennaiFloods #Tamilnadu
396,Sat Dec 05 19:21:04 +0000 2015,"RT @karaiyaan: ஈரக் கால்களில் சேத்துப்புண் போன்ற பூஞ்சைத் தொற்று பாதிக்கலாம். Terbinafine tablets, ஹோமியோபதியில் Graphitus தற்காக்கும். #Ch…"
397,Sat Dec 05 19:21:04 +0000 2015,RT @NeeluAlkahrd: #ChennaiFloods Saint Asaram Bapu Ji disciples in Chennai @BJPRajnathSingh  @narendramodi  @AnnaDravidaMK https://t.co/LKY…
398,Sat Dec 05 19:21:07 +0000 2015,"RT @surikapil: Life in #Chennai is in crisis.No Communication,no Light,no Medicine,no Food,no Drinking Water.Almighty please do something..…"
399,Sat Dec 05 19:21:07 +0000 2015,#thiruvottiyur #chennaifloods #boats https://t.co/NF5dTqRJlI
400,Sat Dec 05 19:21:08 +0000 2015,RT @sharma_raghav: @Actor_Siddharth @RJ_Balaji  hope your team/friends can reach out to them. #ChennaiFloods #chennai https://t.co/wlA1MtOR…
401,Sat Dec 05 19:21:09 +0000 2015,"RT Bengaluru, items 2 Cuddalore can b dropped in Madiwala, Ram 8220488144 truck levs @17:30 #ChennaiFloods #CuddaloreRains #ChennaiRainsHelp"
402,Sat Dec 05 19:21:10 +0000 2015,RT @ANI_news: Ships loaded with relief and rescue material being offloaded by Indian Navy #ChennaiFloods https://t.co/aUlyyPA8vS
403,Sat Dec 05 19:21:11 +0000 2015,RT @kamaalrkhan: It's unbelievable. #ChennaiFloods https://t.co/CD6sKDnJZD
404,Sat Dec 05 19:21:17 +0000 2015,RT @EconomicTimes: #Telecom companies suffer Rs 300 crore loss due to #ChennaiFloods https://t.co/rHmzdl3lil
405,Sat Dec 05 19:21:25 +0000 2015,"நடக்க போற தமிழக சட்டமன்ற தேர்தல்ல அம்மாவும் அவுட், தாத்தாவும் அவுட், யாரு நின்னு ஜெயிக்க போறாங்கனு தெரியல #ChennaiRainsHelp #ChennaiFloods"
406,Sat Dec 05 19:21:25 +0000 2015,"RT @NewsX: #NationAt9 #ChennaiFloods 'VVIP racism' in times of misery. MPs desert the citizenry. Chennai voted them for this?
https://t.co/…"
407,Sat Dec 05 19:21:26 +0000 2015,South India Flooding https://t.co/5wbaPJsil3 #ChennaiFloods resources #google /cc @arunayyar for tomorrow's relief plan
408,Sat Dec 05 19:21:27 +0000 2015,"RT @karaiyaan: ஈரக் கால்களில் சேத்துப்புண் போன்ற பூஞ்சைத் தொற்று பாதிக்கலாம். Terbinafine tablets, ஹோமியோபதியில் Graphitus தற்காக்கும். #Ch…"
409,Sat Dec 05 19:21:32 +0000 2015,"MEDICINES REQUIRED ASAP. Dr. NB Sakkubai (9840218475, 24345588) Areas covered: Kaveri Nagar (Saidapet) &amp; T.Nagar. #ChennaiFloods"
410,Sat Dec 05 19:21:33 +0000 2015,"@007eml 
https://t.co/zdaYkM4NSK
https://t.co/45u7upFpbV"
411,Sat Dec 05 19:21:36 +0000 2015,"RT @ImSoorej: Thanks to CM of TN.
#free ride of MTC Bus from 5 to 8 Dec.
Taken decision of AAVIN milk supply. #ChennaiMicro #ChennaiFloods …"
412,Sat Dec 05 19:21:40 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
413,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/Gf2RamiOod

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
414,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/7MSxS6YKny

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
415,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/zK2MUEa3BJ

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
416,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/QtsLI0AzVx

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
417,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/BMGH3dHv4Q

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
418,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/bqALVXvO7i

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
419,Sat Dec 05 19:21:42 +0000 2015,"#Venkaiah praises #Chandrababu

https://t.co/YZheYA04G2

Van Gaal
#ChennaiFloods
#manamadraskosam
#IndvsSA
#DelhiOddEvenLogic
Giroud
Bayern"
420,Sat Dec 05 19:21:42 +0000 2015,RT @karaiyaan: இந்திய நகரங்கள் எதுவும் பேரிடரை தாக்கு பிடிக்கும் மேலாண்மை இல்லாதவை என்பது சந்தோசமான விசயமல்ல! #ChennaiFloods -  https://t.c…
421,Sat Dec 05 19:21:43 +0000 2015,"RT @philotweepic: Burqa clad woman just ONE Vote in Secular Vote Bank
She is part of Humanity for that unsmart Soldier #ChennaiFloods https…"
422,Sat Dec 05 19:21:43 +0000 2015,Jibondip Sarkar just spread happiness by donating ₹ 2000 to BHUMI's #disasterrelief #chennaifloods programme - https://t.co/uLBsRAhjbI
423,Sat Dec 05 19:21:44 +0000 2015,RT @dinakaran: PLEASE SHARE: Be careful while distributing relief. Thugs everywhere. Post from my friend @SoravJain #ChennaiFloods https://…
424,Sat Dec 05 19:21:44 +0000 2015,"RT @iamshaaan: उपरवाला सबको दूसरा मौका देता है😇जयललिता चाहे तो अपनी आय से अधिक संपत्ति,बाढ़ राहत में दान कर अपने पापों को धो सकती है.। 😏😄 #…"
425,Sat Dec 05 19:21:49 +0000 2015,"RT @JalapathyG: So heartening to see so many ppl here in Hyd buying water bottles, biscuit/food packets and sending them off to Chennai. #C…"
426,Sat Dec 05 19:21:55 +0000 2015,RT @Aish_waryas: Please note : Place 3-4 camphor cubes (karpooram) in a cup of water. This set up keeps off the mosquitoes. #MosquitoRepell…
427,Sat Dec 05 19:21:56 +0000 2015,RT @alluarjun: Group of Telugu Actors supporting #ChennaiFloods Crisis  #manamadraskosam https://t.co/b2q0HEgjZX
428,Sat Dec 05 19:21:58 +0000 2015,RT @emymariya: @Chinmayi @_ShwetaMohan_ @ActorMadhavan @RanaDaggubati @NameisNani #ChennaiMicro #ChennaiFloods  https://t.co/aVAXc5XwjX
429,Sat Dec 05 19:22:00 +0000 2015,RT @Ulaganandha: சோஷியல் மீடியா தன்னார்வலர்கள் மட்டும் இனைந்து 7 லாரி நிவாரணப்பொருட்கள் கடலுருக்கும் சென்னைக்கும் அனுப்பிருக்கோம். மீதி நா…
430,Sat Dec 05 19:22:00 +0000 2015,"RT @Mazhaimagal: Candles, Lighters, Torches, Rubber Slippers &amp; Blankets would come in handy to many as well. May not seem much, but importa…"
431,Sat Dec 05 19:22:01 +0000 2015,RT @ExSecular: Actor #vishal helping flood affected ppl #ChennaiFloods .. Never saw Bollywood actors helping common ppl ! https://t.co/9nMp…
432,Sat Dec 05 19:22:06 +0000 2015,Folks! lakhs of ppl in #Chennaifloods haven't eaten or received basic necessities like water napkins snacks etc. PLEASE RT ALL MY TWTS
433,Sat Dec 05 19:22:11 +0000 2015,RT @Gokulmadhan: Quite urgent...... Please guys #ChennaiFloods #ChennaiMicro https://t.co/WG1Ib8QNb5
434,Sat Dec 05 19:22:12 +0000 2015,"RT @cfhaviland: ""I am used to hunger.... Let the other boy eat."" #ChennaiFloods #India https://t.co/YBIOGVTset"
435,Sat Dec 05 19:22:14 +0000 2015,"If ADMK local cadre obstructing your relief work, do call these numbers @Loksattatn spoke with them. #ChennaiFloods https://t.co/fUc3jL5Smw"
436,Sat Dec 05 19:22:19 +0000 2015,Listen Audio in English of Shreemad Bhagwat Geeta - https://t.co/NZ6CcrBGKc  https://t.co/8qph03YrAo #ChennaiFloods  #ShauryaDiwas
437,Sat Dec 05 19:22:19 +0000 2015,RT @imshiva17: @Chinmayi @shrutihaasanneeds foods and medicines for the victims of #ChennaiFloodsspecially kids and old peoples. https://…
438,Sat Dec 05 19:22:20 +0000 2015,#ChennaiFloods #ChennaiRainsHelp #ChennaiMicro #chennaimicro med relief camp tomo in manimangalam.starting 7am.watsapp 9789469511
439,Sat Dec 05 19:22:24 +0000 2015,"RT @alagiakoothan: Wherever we go people ask for bedsheets,mats,mosquito coils,clothes 2/2 #ChennaiMicro #ChennaiFloods #ChennaiRainsHelp"
440,Sat Dec 05 19:22:35 +0000 2015,RT @usuren: Uncountable volunteers doing great job. Just had some time to post few clicks. #ChennaiRainsHelp #ChennaiFloods https://t.co/Zd…
441,Sat Dec 05 19:22:38 +0000 2015,"Fishermen have troubles in transporting their boats back.If yes,volunteers plz help them. #ChennaiRainsHelp #ChennaiVolunteer #ChennaiFloods"
442,Sat Dec 05 19:22:39 +0000 2015,"RT @rajnikantmisra: फालतू के फोटो तो हर कोई RT कर देता
है देखते हैं वतन के रखवालो लिए कितने
RT मिलते हैं ?? #chennaifloods https://t.co/ONX…"
443,Sat Dec 05 19:22:40 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
444,Sat Dec 05 19:22:42 +0000 2015,"RT @NileshA: MEDICINES REQUIRED ASAP. Dr. NB Sakkubai (9840218475, 24345588) Areas covered: Kaveri Nagar (Saidapet) &amp; T.Nagar. #ChennaiFloo…"
445,Sat Dec 05 19:22:43 +0000 2015,kgaurav2828: RT NeeluAlkahrd: #ChennaiFloods Saint Asaram Bapu Ji disciples in Chennai BJPRajnathSingh  narendramo… https://t.co/25U8Jc4Pmn
446,Sat Dec 05 19:22:43 +0000 2015,RT @MDVForeign: Bus organised by Maldivian Consulate @MDVConsulate departed with 9 Maldivians  bound from Chennai to Trivandrum. #ChennaiFl…
447,Sat Dec 05 19:22:43 +0000 2015,deepnaveen: #thiruvottiyur #chennaifloods #boats https://t.co/8OxaIeGV3Y
448,Sat Dec 05 19:22:43 +0000 2015,"ArunPrat: RT Bengaluru, items 2 Cuddalore can b dropped in Madiwala, Ram 8220488144 truck levs 17:30 #ChennaiFloods #CuddaloreRains #Chenna…"
449,Sat Dec 05 19:22:44 +0000 2015,rksampathkumar: RT EconomicTimes: #Telecom companies suffer Rs 300 crore loss due to #ChennaiFloods https://t.co/Ox4RzNg5Ek
450,Sat Dec 05 19:22:44 +0000 2015,RT @surikapil: The bank has decided to waive off penalty for late payment or no payment of EMI for Nov &amp; Dec for Home Loans and Car Loans #…
451,Sat Dec 05 19:22:45 +0000 2015,vasudevg: RT NewsX: #NationAt9 #ChennaiFloods 'VVIP racism' in times of misery. MPs desert the citizenry. Chennai … https://t.co/YJKn2QGLxk
452,Sat Dec 05 19:22:45 +0000 2015,#chennairains #chennaifloods urgent...share this to help this family and around 500 stranded im this apartments. https://t.co/i1SAEiVTn5
453,Sat Dec 05 19:22:45 +0000 2015,iamssk: South India Flooding https://t.co/a1QDmf98EK #ChennaiFloods resources #google /cc arunayyar for tomorrow's relief plan
454,Sat Dec 05 19:22:46 +0000 2015,"NileshA: MEDICINES REQUIRED ASAP. Dr. NB Sakkubai (9840218475, 24345588) Areas covered: Kaveri Nagar (Saidapet) &amp; T.Nagar. #ChennaiFloods"
455,Sat Dec 05 19:22:46 +0000 2015,@airtelnews @airtelindia commn is vital pls make sure your disaster recovery plan works during real situation. #chennaifloods
456,Sat Dec 05 19:22:47 +0000 2015,Letz_Change: Jibondip Sarkar just spread happiness by donating ₹ 2000 to BHUMI's #disasterrelief #chennaifloods pr… https://t.co/3jUg276dK7
457,Sat Dec 05 19:22:47 +0000 2015,RT @ChennaiRainsH: Letz_Change: Jibondip Sarkar just spread happiness by donating ₹ 2000 to BHUMI's #disasterrelief #chennaifloods pr… http…
458,Sat Dec 05 19:22:48 +0000 2015,"RT @TeluguFilmFC: #Cuddaloreflood Free Accondation For Swathi Lodge 

Please RT This 

#ChennaiFloods #ChennaiRainsHelp #Chennai https://t.…"
459,Sat Dec 05 19:22:48 +0000 2015,youknowwho1405: RT alluarjun: Group of Telugu Actors supporting #ChennaiFloods Crisis  #manamadraskosam https://t.co/XXTOZcGHAv
460,Sat Dec 05 19:22:50 +0000 2015,JaiGaneshbri: RT ExSecular: Actor #vishal helping flood affected ppl #ChennaiFloods .. Never saw Bollywood actors … https://t.co/U0Yy9wJDBG
461,Sat Dec 05 19:22:50 +0000 2015,khaishk: Folks! lakhs of ppl in #Chennaifloods haven't eaten or received basic necessities like water napkins snacks etc. PLEASE RT ALL MY …
462,Sat Dec 05 19:22:50 +0000 2015,prathaap618: RT Gokulmadhan: Quite urgent...... Please guys #ChennaiFloods #ChennaiMicro https://t.co/gRX9ePUS0r
463,Sat Dec 05 19:22:50 +0000 2015,But what the hell is this her thighs are exposed it is unislamic https://t.co/KE2Cy0fJcz
464,Sat Dec 05 19:22:51 +0000 2015,"CHFOSwissUSA: RT cfhaviland: ""I am used to hunger.... Let the other boy eat."" #ChennaiFloods #India https://t.co/h6RPfx4Jef"
465,Sat Dec 05 19:22:55 +0000 2015,RT @HansikaAddicts: Our @ihansika is the 1st actress to donate for the #ChennaiFloods!#ProudtobeurFan https://t.co/lcSaf5AlMF
